Date,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2020-08-03,11297.0,5464.0,148.0,10927.0,5289.0,89.0
2020-08-04,11694.0,5756.0,167.0,11698.0,5384.0,42.0
2020-08-05,11328.0,5680.0,168.0,11624.0,5320.0,55.0
2020-08-06,11774.0,5871.0,176.0,11698.0,5135.0,50.0
2020-08-07,10080.0,5185.0,124.0,9993.0,4680.0,26.0
2020-08-08,1762.0,2550.0,0.0,4264.0,0.0,17.0
2020-08-09,1420.0,1907.0,0.0,3035.0,0.0,12.0
2020-08-10,11596.0,5647.0,170.0,11223.0,5176.0,58.0
2020-08-11,11796.0,5801.0,168.0,11817.0,5235.0,55.0
2020-08-12,11814.0,5681.0,180.0,11606.0,5116.0,52.0
2020-08-13,11977.0,5930.0,172.0,11904.0,5184.0,58.0
2020-08-14,11722.0,6337.0,157.0,11965.0,4892.0,49.0
2020-08-15,2083.0,3221.0,0.0,4659.0,0.0,16.0
2020-08-16,1760.0,2609.0,0.0,3573.0,0.0,22.0
2020-08-17,11744.0,5628.0,183.0,11068.0,5306.0,39.0
2020-08-18,11925.0,5890.0,174.0,11641.0,5133.0,83.0
2020-08-19,10950.0,5173.0,172.0,10853.0,4996.0,55.0
2020-08-20,10797.0,5938.0,158.0,11319.0,1939.0,55.0
2020-08-21,10782.0,5601.0,151.0,10671.0,4802.0,58.0
2020-08-22,2036.0,2846.0,0.0,4520.0,0.0,15.0
2020-08-23,1657.0,2419.0,0.0,3710.0,0.0,21.0
2020-08-24,11504.0,5692.0,156.0,11230.0,5247.0,55.0
2020-08-25,11942.0,6103.0,186.0,11884.0,5176.0,46.0
2020-08-26,11782.0,5909.0,175.0,11980.0,5235.0,37.0
2020-08-27,12319.0,6259.0,165.0,11917.0,4962.0,55.0
2020-08-28,12135.0,6702.0,163.0,12374.0,4381.0,59.0
2020-08-29,2266.0,3880.0,0.0,5153.0,0.0,14.0
2020-08-30,1841.0,2713.0,0.0,3867.0,0.0,27.0
2020-08-31,11736.0,5810.0,177.0,11520.0,5156.0,46.0
2020-09-01,12001.0,6149.0,187.0,12148.0,5041.0,69.0
2020-09-02,12087.0,6195.0,174.0,12014.0,5165.0,55.0
2020-09-03,12307.0,6055.0,192.0,11891.0,5195.0,49.0
2020-09-04,12462.0,6712.0,135.0,12340.0,4974.0,72.0
2020-09-05,2352.0,3874.0,0.0,5703.0,0.0,33.0
2020-09-06,1687.0,2709.0,0.0,3998.0,0.0,10.0
2020-09-07,11841.0,5825.0,194.0,11846.0,5086.0,49.0
2020-09-08,12692.0,6269.0,189.0,12158.0,5132.0,53.0
2020-09-09,12127.0,6074.0,157.0,11887.0,5078.0,54.0
2020-09-10,12648.0,6421.0,213.0,12437.0,5072.0,56.0
2020-09-11,12248.0,6821.0,165.0,12700.0,4919.0,45.0
2020-09-12,2449.0,3707.0,0.0,5562.0,0.0,17.0
2020-09-13,1898.0,2522.0,0.0,3907.0,0.0,14.0
2020-09-14,12068.0,6187.0,190.0,12126.0,4973.0,77.0
2020-09-15,12547.0,6439.0,200.0,12671.0,5124.0,95.0
2020-09-16,12778.0,6549.0,195.0,12682.0,5075.0,49.0
2020-09-17,12822.0,6361.0,176.0,12798.0,5085.0,73.0
2020-09-18,12513.0,6712.0,161.0,12778.0,4808.0,46.0
2020-09-19,2534.0,4020.0,0.0,5720.0,0.0,19.0
2020-09-20,1727.0,2345.0,0.0,3534.0,0.0,18.0
2020-09-21,12177.0,5935.0,200.0,11947.0,5022.0,49.0
2020-09-22,12729.0,6408.0,228.0,12778.0,5228.0,41.0
2020-09-23,12750.0,6277.0,202.0,12590.0,4965.0,63.0
2020-09-24,13115.0,6539.0,217.0,12691.0,5071.0,49.0
2020-09-25,10814.0,5837.0,171.0,11165.0,4109.0,34.0
2020-09-26,2377.0,3749.0,0.0,5286.0,0.0,17.0
2020-09-27,1810.0,2725.0,0.0,4055.0,0.0,27.0
2020-09-28,8822.0,6028.0,200.0,10349.0,0.0,28.0
2020-09-29,9469.0,6426.0,222.0,11375.0,0.0,43.0
2020-09-30,8962.0,5841.0,190.0,10557.0,0.0,30.0
2020-10-01,9632.0,6301.0,197.0,11869.0,0.0,45.0
2020-10-02,9099.0,6465.0,153.0,11136.0,0.0,49.0
2020-10-03,2448.0,3993.0,0.0,5499.0,0.0,23.0
2020-10-04,1835.0,3226.0,0.0,4156.0,0.0,27.0
2020-10-05,1939.0,2908.0,0.0,4165.0,0.0,23.0
2020-10-06,8397.0,5496.0,187.0,10183.0,0.0,31.0
2020-10-07,8928.0,5773.0,228.0,10638.0,0.0,40.0
2020-10-08,8654.0,5669.0,212.0,10697.0,0.0,35.0
2020-10-09,9448.0,6380.0,191.0,11243.0,0.0,33.0
2020-10-10,2518.0,4152.0,0.0,5776.0,0.0,19.0
2020-10-11,1846.0,2842.0,0.0,4107.0,0.0,45.0
2020-10-12,12751.0,6503.0,215.0,12624.0,5522.0,102.0
2020-10-13,13449.0,6815.0,243.0,13550.0,5596.0,106.0
2020-10-14,13220.0,6932.0,235.0,13692.0,5362.0,56.0
2020-10-15,13560.0,7021.0,227.0,13692.0,5380.0,66.0
2020-10-16,12902.0,7135.0,192.0,13176.0,5127.0,37.0
2020-10-17,2703.0,3865.0,0.0,5492.0,0.0,15.0
2020-10-18,1897.0,2913.0,0.0,4101.0,0.0,13.0
2020-10-19,12986.0,6459.0,209.0,12772.0,5319.0,40.0
2020-10-20,13325.0,6968.0,273.0,13565.0,5488.0,47.0
2020-10-21,13539.0,6988.0,285.0,13699.0,5329.0,49.0
2020-10-22,13517.0,7067.0,250.0,13741.0,5340.0,38.0
2020-10-23,13313.0,6459.0,198.0,13817.0,5004.0,40.0
2020-10-24,2428.0,3154.0,0.0,4663.0,0.0,12.0
2020-10-25,1865.0,2403.0,0.0,3787.0,0.0,9.0
2020-10-26,11342.0,5503.0,239.0,11623.0,4938.0,37.0
2020-10-27,13366.0,6594.0,249.0,13389.0,5398.0,40.0
2020-10-28,13441.0,7017.0,237.0,13669.0,5350.0,46.0
2020-10-29,13382.0,6840.0,223.0,13813.0,5210.0,68.0
2020-10-30,13472.0,6242.0,186.0,13757.0,4943.0,53.0
2020-10-31,2453.0,2544.0,0.0,4521.0,0.0,14.0
2020-11-01,2082.0,2560.0,0.0,4260.0,0.0,22.0
2020-11-02,13149.0,5827.0,247.0,12978.0,5084.0,51.0
2020-11-03,13524.0,7172.0,237.0,13918.0,5160.0,66.0
2020-11-04,13690.0,6768.0,249.0,13685.0,5116.0,40.0
2020-11-05,12251.0,6152.0,212.0,12220.0,4789.0,54.0
2020-11-06,13752.0,7333.0,194.0,13984.0,4941.0,31.0
2020-11-07,2897.0,4034.0,0.0,5741.0,0.0,25.0
2020-11-08,1897.0,2846.0,0.0,4312.0,0.0,16.0
2020-11-09,13296.0,6869.0,242.0,13461.0,4768.0,52.0
2020-11-10,13657.0,7540.0,230.0,14231.0,4841.0,59.0
2020-11-11,13983.0,7616.0,255.0,14158.0,4924.0,50.0
2020-11-12,13405.0,6989.0,273.0,13688.0,4983.0,74.0
2020-11-13,13394.0,7584.0,198.0,13614.0,4672.0,65.0
2020-11-14,2876.0,4782.0,0.0,6061.0,0.0,18.0
2020-11-15,2055.0,3196.0,0.0,4597.0,0.0,20.0
2020-11-16,12808.0,6968.0,228.0,12879.0,4762.0,37.0
2020-11-17,13498.0,7809.0,273.0,14397.0,4780.0,42.0
2020-11-18,13637.0,8032.0,266.0,14649.0,4795.0,63.0
2020-11-19,13991.0,7885.0,244.0,14789.0,4725.0,39.0
2020-11-20,13285.0,8413.0,188.0,14184.0,4534.0,42.0
2020-11-21,3049.0,4802.0,0.0,6306.0,0.0,21.0
2020-11-22,1902.0,3027.0,0.0,4360.0,0.0,23.0
2020-11-23,12169.0,6935.0,234.0,13066.0,4429.0,45.0
2020-11-24,13445.0,8019.0,278.0,14531.0,4690.0,80.0
2020-11-25,13693.0,8078.0,283.0,14925.0,4722.0,74.0
2020-11-26,13752.0,8194.0,237.0,14711.0,4502.0,67.0
2020-11-27,13588.0,9101.0,183.0,15110.0,4155.0,38.0
2020-11-28,3122.0,4606.0,0.0,6059.0,0.0,16.0
2020-11-29,2133.0,3417.0,0.0,4919.0,0.0,21.0
2020-11-30,12851.0,7583.0,247.0,13798.0,4687.0,41.0
2020-12-01,13219.0,8006.0,270.0,13883.0,4467.0,54.0
2020-12-02,13699.0,8330.0,252.0,14685.0,4238.0,46.0
2020-12-03,13587.0,8360.0,265.0,14944.0,4111.0,44.0
2020-12-04,13528.0,9163.0,187.0,14770.0,3830.0,65.0
2020-12-05,3054.0,4333.0,0.0,6090.0,0.0,29.0
2020-12-06,2094.0,3260.0,0.0,4717.0,0.0,15.0
2020-12-07,13012.0,7713.0,214.0,13917.0,3705.0,42.0
2020-12-08,13519.0,8538.0,257.0,15053.0,3522.0,55.0
2020-12-09,13538.0,8600.0,254.0,14832.0,2988.0,49.0
2020-12-10,13171.0,8634.0,237.0,14607.0,2553.0,56.0
2020-12-11,12982.0,8995.0,195.0,14731.0,2279.0,58.0
2020-12-12,3187.0,5177.0,0.0,6380.0,0.0,16.0
2020-12-13,2251.0,3621.0,0.0,4833.0,0.0,26.0
2020-12-14,12176.0,8184.0,249.0,13666.0,971.0,38.0
2020-12-15,12627.0,8322.0,266.0,14088.0,1135.0,46.0
2020-12-16,12534.0,8169.0,227.0,13561.0,979.0,53.0
2020-12-17,12712.0,8500.0,249.0,14190.0,911.0,47.0
2020-12-18,11979.0,8632.0,207.0,13934.0,619.0,57.0
2020-12-19,3103.0,4635.0,0.0,5958.0,0.0,24.0
2020-12-20,2041.0,3529.0,0.0,4583.0,0.0,17.0
2020-12-21,8915.0,6484.0,188.0,10986.0,0.0,69.0
2020-12-22,9059.0,6636.0,186.0,10915.0,0.0,36.0
2020-12-23,8512.0,6393.0,152.0,10362.0,0.0,87.0
2020-12-24,6332.0,4990.0,35.0,7565.0,0.0,41.0
2020-12-25,172.0,451.0,0.0,356.0,0.0,31.0
2020-12-26,1910.0,3759.0,0.0,4918.0,0.0,21.0
2020-12-27,1759.0,2932.0,0.0,3913.0,0.0,15.0
2020-12-28,2091.0,3086.0,0.0,4440.0,0.0,17.0
2020-12-29,4909.0,3966.0,15.0,5777.0,0.0,37.0
2020-12-30,5375.0,3985.0,13.0,6117.0,0.0,32.0
2020-12-31,5296.0,4955.0,12.0,5831.0,0.0,34.0
2021-01-01,1256.0,2434.0,0.0,2608.0,0.0,13.0
2021-01-02,2113.0,3514.0,0.0,4362.0,0.0,25.0
2021-01-03,1509.0,2415.0,0.0,3241.0,0.0,13.0
2021-01-04,7269.0,5337.0,150.0,9105.0,0.0,38.0
2021-01-05,8057.0,6167.0,166.0,9725.0,0.0,39.0
2021-01-06,8049.0,5878.0,179.0,9748.0,0.0,36.0
2021-01-07,8318.0,6099.0,149.0,10430.0,0.0,38.0
2021-01-08,8402.0,6501.0,144.0,10400.0,0.0,34.0
2021-01-09,2323.0,4005.0,0.0,4997.0,0.0,27.0
2021-01-10,1866.0,2063.0,0.0,4063.0,0.0,18.0
2021-01-11,4199.0,5553.0,110.0,3843.0,0.0,2.0
2021-01-12,6121.0,5468.0,127.0,7538.0,0.0,16.0
2021-01-13,10052.0,5004.0,219.0,12502.0,0.0,46.0
2021-01-14,9839.0,5073.0,223.0,12053.0,0.0,30.0
2021-01-15,10317.0,5360.0,175.0,12170.0,0.0,47.0
2021-01-16,2705.0,2715.0,0.0,5439.0,0.0,29.0
2021-01-17,1974.0,1898.0,0.0,4229.0,0.0,15.0
2021-01-18,10092.0,5056.0,276.0,12681.0,0.0,40.0
2021-01-19,10546.0,5565.0,283.0,13358.0,0.0,49.0
2021-01-20,10775.0,5557.0,278.0,13546.0,0.0,46.0
2021-01-21,10496.0,5460.0,236.0,13303.0,0.0,45.0
2021-01-22,10235.0,5446.0,196.0,12627.0,0.0,45.0
2021-01-23,2945.0,2568.0,0.0,5160.0,0.0,26.0
2021-01-24,1949.0,2590.0,0.0,3903.0,0.0,42.0
2021-01-25,8323.0,5489.0,144.0,9855.0,0.0,37.0
2021-01-26,1960.0,2800.0,0.0,4382.0,0.0,14.0
2021-01-27,10770.0,7068.0,282.0,13369.0,0.0,51.0
2021-01-28,10711.0,6942.0,280.0,12890.0,0.0,45.0
2021-01-29,9839.0,6673.0,200.0,11929.0,0.0,50.0
2021-01-30,2963.0,4235.0,0.0,5929.0,0.0,34.0
2021-01-31,2227.0,3231.0,0.0,4579.0,0.0,19.0
2021-02-01,12304.0,7426.0,267.0,13727.0,1217.0,42.0
2021-02-02,15765.0,8633.0,284.0,16256.0,5961.0,47.0
2021-02-03,16332.0,8949.0,295.0,16550.0,6740.0,46.0
2021-02-04,16008.0,8818.0,269.0,16473.0,6887.0,76.0
2021-02-05,15710.0,9112.0,237.0,15836.0,6347.0,102.0
2021-02-06,2767.0,4138.0,0.0,5742.0,0.0,32.0
2021-02-07,2211.0,3647.0,0.0,4879.0,0.0,28.0
2021-02-08,15767.0,8629.0,276.0,15967.0,6561.0,59.0
2021-02-09,16667.0,9031.0,301.0,17252.0,6533.0,75.0
2021-02-10,16511.0,9238.0,315.0,17184.0,6441.0,74.0
2021-02-11,16855.0,9005.0,308.0,17343.0,6264.0,111.0
2021-02-12,15506.0,8650.0,230.0,15651.0,5317.0,79.0
2021-02-13,3220.0,4787.0,0.0,6099.0,0.0,30.0
2021-02-14,2452.0,3681.0,0.0,5320.0,0.0,23.0
2021-02-15,16004.0,8666.0,284.0,16823.0,6048.0,47.0
2021-02-16,16939.0,8742.0,341.0,17743.0,6211.0,97.0
2021-02-17,16515.0,9313.0,288.0,17924.0,6045.0,79.0
2021-02-18,16578.0,8948.0,294.0,17583.0,5881.0,109.0
2021-02-19,15799.0,9347.0,215.0,16832.0,5684.0,43.0
2021-02-20,3241.0,4816.0,0.0,6232.0,0.0,27.0
2021-02-21,2100.0,3216.0,0.0,4417.0,0.0,18.0
2021-02-22,16090.0,8742.0,318.0,16780.0,5741.0,84.0
2021-02-23,16307.0,9324.0,340.0,17544.0,5964.0,90.0
2021-02-24,16729.0,9315.0,333.0,17840.0,6105.0,95.0
2021-02-25,16339.0,9267.0,301.0,17560.0,5829.0,110.0
2021-02-26,16179.0,9691.0,244.0,17227.0,5709.0,87.0
2021-02-27,3369.0,5149.0,0.0,6554.0,0.0,24.0
2021-02-28,2148.0,3430.0,0.0,4932.0,0.0,24.0
2021-03-01,16232.0,8903.0,310.0,17113.0,5857.0,72.0
2021-03-02,15296.0,9596.0,340.0,17364.0,2279.0,84.0
2021-03-03,16892.0,9733.0,320.0,18152.0,5769.0,85.0
2021-03-04,16920.0,9332.0,304.0,17909.0,5813.0,76.0
2021-03-05,15957.0,9623.0,205.0,17175.0,4850.0,68.0
2021-03-06,3287.0,5006.0,0.0,6519.0,0.0,42.0
2021-03-07,2365.0,3802.0,0.0,4993.0,0.0,18.0
2021-03-08,2252.0,3175.0,0.0,4576.0,0.0,24.0
2021-03-09,16823.0,9430.0,340.0,17491.0,5870.0,93.0
2021-03-10,16721.0,9261.0,353.0,18172.0,5784.0,70.0
2021-03-11,16764.0,9151.0,280.0,17836.0,5839.0,99.0
2021-03-12,16565.0,9548.0,258.0,17365.0,5472.0,79.0
2021-03-13,3272.0,3524.0,0.0,6628.0,0.0,26.0
2021-03-14,1760.0,1703.0,0.0,4112.0,0.0,12.0
2021-03-15,16570.0,9384.0,354.0,17731.0,5693.0,57.0
2021-03-16,16977.0,9505.0,328.0,18352.0,5813.0,75.0
2021-03-17,16785.0,9652.0,382.0,18088.0,5806.0,58.0
2021-03-18,16701.0,9561.0,315.0,18249.0,5861.0,85.0
2021-03-19,16607.0,9711.0,236.0,16941.0,5569.0,57.0
2021-03-20,3186.0,4406.0,0.0,5835.0,0.0,28.0
2021-03-21,1903.0,2741.0,0.0,4100.0,3.0,30.0
2021-03-22,15025.0,8181.0,290.0,15489.0,5451.0,62.0
2021-03-23,14108.0,8154.0,322.0,15402.0,5170.0,61.0
2021-03-24,16871.0,9638.0,336.0,18181.0,5814.0,84.0
2021-03-25,16955.0,9822.0,328.0,18354.0,5521.0,88.0
2021-03-26,16457.0,10272.0,212.0,17390.0,5531.0,93.0
2021-03-27,3224.0,5581.0,0.0,6530.0,0.0,19.0
2021-03-28,2286.0,3552.0,0.0,4928.0,0.0,31.0
2021-03-29,15448.0,8964.0,283.0,16476.0,5744.0,70.0
2021-03-30,16440.0,9534.0,335.0,17212.0,5680.0,78.0
2021-03-31,16718.0,9942.0,294.0,18162.0,5493.0,161.0
2021-04-01,15612.0,9075.0,252.0,16471.0,4890.0,98.0
2021-04-02,1268.0,2517.0,0.0,2850.0,0.0,12.0
2021-04-03,2445.0,4380.0,0.0,5352.0,0.0,22.0
2021-04-04,1744.0,2986.0,0.0,3891.0,0.0,23.0
2021-04-05,2153.0,3185.0,0.0,4369.0,0.0,17.0
2021-04-06,11113.0,8226.0,318.0,14590.0,0.0,59.0
2021-04-07,11733.0,8605.0,292.0,15283.0,0.0,50.0
2021-04-08,11836.0,8604.0,262.0,15243.0,0.0,69.0
2021-04-09,11445.0,9039.0,215.0,14506.0,0.0,54.0
2021-04-10,3123.0,4847.0,0.0,6049.0,0.0,33.0
2021-04-11,2086.0,3431.0,0.0,4734.0,0.0,22.0
2021-04-12,11021.0,8155.0,277.0,14571.0,0.0,49.0
2021-04-13,11968.0,8770.0,313.0,15654.0,0.0,70.0
2021-04-14,11809.0,8649.0,308.0,15495.0,0.0,46.0
2021-04-15,11963.0,8963.0,296.0,15793.0,0.0,61.0
2021-04-16,11478.0,8901.0,234.0,14947.0,0.0,81.0
2021-04-17,3156.0,4913.0,0.0,6445.0,0.0,26.0
2021-04-18,2065.0,3290.0,0.0,4619.0,0.0,30.0
2021-04-19,15767.0,8983.0,333.0,16782.0,3577.0,51.0
2021-04-20,16659.0,9901.0,294.0,18151.0,6238.0,100.0
2021-04-21,17008.0,9756.0,333.0,18260.0,5945.0,87.0
2021-04-22,17017.0,9626.0,325.0,18501.0,5744.0,75.0
2021-04-23,16420.0,9626.0,267.0,16969.0,5811.0,75.0
2021-04-24,3190.0,4487.0,0.0,6112.0,0.0,16.0
2021-04-25,1983.0,3378.0,0.0,4258.0,0.0,14.0
2021-04-26,2282.0,3173.0,0.0,4503.0,0.0,23.0
2021-04-27,16970.0,9766.0,330.0,18261.0,5474.0,125.0
2021-04-28,16743.0,10003.0,289.0,18598.0,5665.0,98.0
2021-04-29,17194.0,9979.0,315.0,18817.0,5599.0,98.0
2021-04-30,16507.0,9949.0,246.0,17759.0,5540.0,69.0
2021-05-01,3210.0,5051.0,0.0,6511.0,0.0,31.0
2021-05-02,2081.0,3242.0,0.0,4977.0,0.0,34.0
2021-05-03,16093.0,8837.0,314.0,16855.0,5557.0,54.0
2021-05-04,15234.0,8655.0,304.0,16176.0,5157.0,71.0
2021-05-05,16573.0,9338.0,341.0,17666.0,5786.0,77.0
2021-05-06,16818.0,9674.0,315.0,17926.0,5465.0,90.0
2021-05-07,16324.0,9909.0,264.0,17623.0,5391.0,66.0
2021-05-08,3305.0,4974.0,0.0,6662.0,0.0,35.0
2021-05-09,2063.0,3493.0,0.0,4627.0,0.0,24.0
2021-05-10,15851.0,9073.0,303.0,17096.0,5369.0,90.0
2021-05-11,16561.0,9506.0,347.0,17516.0,5581.0,90.0
2021-05-12,16877.0,9874.0,338.0,17889.0,5379.0,46.0
2021-05-13,16541.0,9724.0,311.0,18003.0,5426.0,108.0
2021-05-14,16262.0,9740.0,226.0,17216.0,5391.0,82.0
2021-05-15,3003.0,4645.0,0.0,6296.0,0.0,27.0
2021-05-16,2161.0,3355.0,0.0,4701.0,0.0,26.0
2021-05-17,15725.0,8498.0,290.0,16844.0,5324.0,58.0
2021-05-18,16492.0,9542.0,350.0,17753.0,5362.0,69.0
2021-05-19,16548.0,9492.0,323.0,17840.0,5307.0,65.0
2021-05-20,16343.0,9710.0,310.0,17375.0,4823.0,94.0
2021-05-21,16352.0,10086.0,247.0,17849.0,5224.0,68.0
2021-05-22,3257.0,4849.0,0.0,6541.0,0.0,42.0
2021-05-23,2135.0,3430.0,0.0,4664.0,0.0,54.0
2021-05-24,15716.0,9235.0,302.0,16929.0,5234.0,73.0
2021-05-25,16514.0,9619.0,328.0,17408.0,5388.0,88.0
2021-05-26,16451.0,9619.0,347.0,17927.0,5171.0,65.0
2021-05-27,16618.0,9841.0,310.0,17936.0,5285.0,114.0
2021-05-28,16113.0,9808.0,246.0,16822.0,5178.0,91.0
2021-05-29,3113.0,4730.0,0.0,6304.0,0.0,28.0
2021-05-30,2123.0,3480.0,0.0,4871.0,0.0,33.0
2021-05-31,2302.0,3116.0,0.0,4712.0,0.0,25.0
2021-06-01,16356.0,9283.0,324.0,17202.0,5675.0,64.0
2021-06-02,16489.0,9620.0,305.0,17913.0,5512.0,110.0
2021-06-03,14430.0,8241.0,309.0,15403.0,5020.0,66.0
2021-06-04,16028.0,9564.0,247.0,16553.0,5433.0,57.0
2021-06-05,3279.0,4610.0,0.0,6389.0,0.0,37.0
2021-06-06,2077.0,3303.0,0.0,4665.0,0.0,20.0
2021-06-07,15462.0,9033.0,287.0,16468.0,5400.0,69.0
2021-06-08,16301.0,9571.0,334.0,17376.0,5389.0,66.0
2021-06-09,14998.0,9167.0,317.0,16406.0,5297.0,56.0
2021-06-10,15388.0,9114.0,289.0,16617.0,5269.0,84.0
2021-06-11,14834.0,9153.0,210.0,16181.0,4912.0,58.0
2021-06-12,3055.0,4445.0,0.0,6054.0,0.0,23.0
2021-06-13,2130.0,4063.0,0.0,5204.0,0.0,29.0
2021-06-14,2043.0,3204.0,0.0,4470.0,0.0,12.0
2021-06-15,15462.0,9377.0,309.0,16887.0,5069.0,79.0
2021-06-16,14752.0,8957.0,301.0,16002.0,4916.0,68.0
2021-06-17,15189.0,9338.0,320.0,17070.0,4969.0,68.0
2021-06-18,14794.0,9746.0,267.0,16438.0,4737.0,64.0
2021-06-19,3205.0,4629.0,0.0,6330.0,0.0,18.0
2021-06-20,1947.0,3298.0,0.0,4742.0,0.0,22.0
2021-06-21,14587.0,8914.0,304.0,16243.0,4295.0,53.0
2021-06-22,15204.0,9372.0,324.0,16855.0,4239.0,80.0
2021-06-23,14881.0,9455.0,314.0,16610.0,4174.0,70.0
2021-06-24,12056.0,7920.0,282.0,14017.0,3271.0,66.0
2021-06-25,13570.0,9092.0,224.0,14802.0,3337.0,62.0
2021-06-26,3170.0,4718.0,0.0,6242.0,0.0,17.0
2021-06-27,2109.0,3300.0,0.0,4711.0,0.0,19.0
2021-06-28,9512.0,6550.0,230.0,12511.0,0.0,49.0
2021-06-29,10292.0,7197.0,279.0,13043.0,0.0,37.0
2021-06-30,10372.0,7411.0,273.0,13369.0,5.0,59.0
2021-07-01,10114.0,7269.0,267.0,12813.0,0.0,56.0
2021-07-02,10127.0,7741.0,203.0,12920.0,0.0,37.0
2021-07-03,2729.0,3929.0,0.0,5591.0,0.0,30.0
2021-07-04,1856.0,2895.0,0.0,4146.0,0.0,35.0
2021-07-05,10261.0,7354.0,256.0,13077.0,0.0,27.0
2021-07-06,10113.0,7544.0,270.0,13375.0,0.0,41.0
2021-07-07,10892.0,7901.0,285.0,13678.0,0.0,52.0
2021-07-08,10843.0,8201.0,270.0,14035.0,0.0,43.0
2021-07-09,10476.0,8172.0,193.0,13363.0,0.0,40.0
2021-07-10,2855.0,4626.0,0.0,6007.0,0.0,21.0
2021-07-11,1966.0,3213.0,0.0,4514.0,0.0,11.0
2021-07-12,14136.0,8295.0,268.0,15328.0,2467.0,50.0
2021-07-13,15437.0,8969.0,312.0,16007.0,5151.0,56.0
2021-07-14,14900.0,8802.0,273.0,15542.0,5224.0,59.0
2021-07-15,14865.0,8811.0,276.0,15373.0,5263.0,88.0
2021-07-16,13721.0,8248.0,209.0,14637.0,4720.0,66.0
2021-07-17,2735.0,3651.0,0.0,5236.0,0.0,20.0
2021-07-18,2026.0,3035.0,0.0,4398.0,0.0,36.0
2021-07-19,15032.0,8449.0,281.0,15625.0,5217.0,61.0
2021-07-20,15046.0,8528.0,328.0,15468.0,5450.0,66.0
2021-07-21,15708.0,8764.0,325.0,16434.0,5252.0,110.0
2021-07-22,15589.0,9013.0,292.0,16465.0,5461.0,114.0
2021-07-23,14234.0,8392.0,207.0,14986.0,5025.0,56.0
2021-07-24,2866.0,3814.0,0.0,5721.0,0.0,77.0
2021-07-25,1869.0,2673.0,0.0,4102.0,0.0,20.0
2021-07-26,14918.0,8563.0,295.0,15651.0,5557.0,57.0
2021-07-27,15886.0,9178.0,315.0,16923.0,5688.0,77.0
2021-07-28,15168.0,8604.0,314.0,16204.0,5318.0,55.0
2021-07-29,15846.0,9420.0,270.0,16980.0,5534.0,91.0
2021-07-30,15531.0,9164.0,236.0,16405.0,5201.0,62.0
2021-07-31,3059.0,4355.0,0.0,6004.0,0.0,28.0
2021-08-01,1862.0,2799.0,0.0,4160.0,0.0,18.0
2021-08-02,15232.0,8730.0,292.0,16641.0,4647.0,91.0
2021-08-03,15630.0,8950.0,323.0,16981.0,5399.0,49.0
2021-08-04,15933.0,9224.0,315.0,17131.0,5186.0,54.0
2021-08-05,15753.0,9203.0,270.0,17369.0,5183.0,115.0
2021-08-06,15595.0,9565.0,244.0,16451.0,5047.0,64.0
2021-08-07,3098.0,4506.0,0.0,6145.0,0.0,33.0
2021-08-08,1956.0,3094.0,0.0,4346.0,0.0,26.0
2021-08-09,15466.0,8880.0,311.0,16701.0,5268.0,62.0
2021-08-10,16088.0,9447.0,300.0,17588.0,5489.0,71.0
2021-08-11,15917.0,9295.0,319.0,17484.0,5160.0,58.0
2021-08-12,12264.0,7130.0,217.0,13291.0,1925.0,55.0
2021-08-13,2339.0,1214.0,16.0,2474.0,9.0,11.0
2021-08-14,720.0,671.0,0.0,1207.0,0.0,13.0
2021-08-15,525.0,526.0,0.0,906.0,0.0,10.0
2021-08-16,2079.0,953.0,23.0,2185.0,14.0,11.0
2021-08-17,2066.0,949.0,20.0,2139.0,29.0,14.0
2021-08-18,2079.0,800.0,22.0,1915.0,19.0,17.0
2021-08-19,1959.0,768.0,21.0,1920.0,14.0,13.0
2021-08-20,2015.0,741.0,9.0,1907.0,11.0,13.0
2021-08-21,722.0,503.0,0.0,1079.0,0.0,6.0
2021-08-22,489.0,409.0,0.0,862.0,0.0,5.0
2021-08-23,1905.0,745.0,17.0,1758.0,10.0,18.0
2021-08-24,1788.0,711.0,20.0,1714.0,27.0,14.0
2021-08-25,2035.0,720.0,23.0,1846.0,0.0,12.0
2021-08-26,2074.0,753.0,14.0,1909.0,0.0,22.0
2021-08-27,2086.0,772.0,20.0,1888.0,0.0,24.0
2021-08-28,735.0,566.0,0.0,1081.0,0.0,7.0
2021-08-29,463.0,375.0,0.0,821.0,0.0,9.0
2021-08-30,1996.0,729.0,22.0,1984.0,0.0,16.0
2021-08-31,2111.0,767.0,19.0,1877.0,0.0,18.0
2021-09-01,2093.0,791.0,24.0,2000.0,0.0,14.0
2021-09-02,2126.0,813.0,21.0,2127.0,0.0,17.0
2021-09-03,2269.0,897.0,20.0,2263.0,0.0,20.0
2021-09-04,590.0,433.0,0.0,1016.0,0.0,11.0
2021-09-05,458.0,456.0,0.0,943.0,0.0,7.0
2021-09-06,2147.0,864.0,27.0,2153.0,0.0,25.0
2021-09-07,2035.0,853.0,24.0,2189.0,0.0,28.0
2021-09-08,2191.0,928.0,22.0,2114.0,0.0,22.0
2021-09-09,2295.0,878.0,19.0,2177.0,0.0,26.0
2021-09-10,2400.0,847.0,18.0,2299.0,0.0,36.0
2021-09-11,820.0,612.0,0.0,1283.0,0.0,11.0
2021-09-12,538.0,501.0,0.0,1059.0,0.0,8.0
